edition,source_file,row_id,team_name,demand_text,level_1,level_2,normalized_scenario,user_role_guess,problem_type,request_type,strategic_relevance,decision_bucket,data_quality,notes,quality_reasons,exact_duplicate_flag,exact_duplicate_count
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02877,abcd集团,分工协同,协同办公与流程审批,协同办公,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02878,刁怀冰的企业,看看,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,5
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02879,嶞峊噜的企业,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02880,LINYOLO的企业,MEIYOU,无,无,,,,,,,weak,,missing_level_1|missing_level_2|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02881,Amelie的企业,数字化,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02882,宏信天德工程顾问有限公司,工程咨询台账,工程与施工管理,工程验收管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02883,杭州为家建筑装饰有限公司,跟单,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02884,周丽的企业,个人上报数据，只能看自己上报的数据，我可以看到所有人上报的数据,数据分析与经营看板,统计汇总,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02885,wxyjr,施工企业方案编制、资料管理,研发与产品管理,技术文档管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02886,知风草Socialwork,你,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02887,福建旺百家百货有限公司,工程装修,工程与施工管理,装修装饰项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02888,胡思乱想的企业,监督改革,质量、安全与合规,整改闭环管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02889,wpx的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02890,测试架构1,",,",无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02891,北京云鹤养老服务有限公司,项目进度记录,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02892,福州地铁科技有限公司,工作计划,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02893,浙江开化路产城建设发展有限公司,项目进度管理,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,26
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02894,puppy的企业,项目列表整理,项目与任务管理,项目台账管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02895,江苏大津重工有限公司,制作一个项目的生产进行管理，输入交船期，自动生效生产周期图标,生产与制造管理,制造进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02896,景耀玻璃,flowchart TD,财务、合同与结算,预算管理,,,,,,,weak,,no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02897,,Start1[预算费用执行开始] --> A1[采购物资台帐<br>责任人: 刘闪贤],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02898,,A1 --> B1[各类物资出库<br>责任人: 各单位会计],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02899,,B1 --> C1[产成品台帐<br>责任人: 卢兴党],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02900,,C1 --> D1[营销费用台帐<br>责任人: 马晓红],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02901,,D1 --> E1[采购费用台帐<br>责任人: 刘闪贤],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02902,,E1 --> F1[集团办各岗位费用台帐<br>责任人: 曹露丹],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02903,,F1 --> G1[预算费用实际发生费用<br>责任人: 各单位会计],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02904,,G1 --> H1[各类款项费用支付<br>责任人: 邢计芳],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02905,,H1 --> I1[数据核对<br>责任人: 各单位会计、邢计芳],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02906,,I1 --> End1[预算费用执行结束],,,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02907,LZ的企业,审计问题整改事项，外加整改证明资料，以部门划分落实到责任人,质量、安全与合规,内控与审计合规,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02908,镜像巨人,客户开发进行管理、销售进度管理,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02909,二重(德阳)重型装备有限公司,22,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02910,山西莱科律师事务所,律师事务所对已委托案件的集中管理跟进,客户、销售与订单,客户跟进管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02911,HYT的企业,从订单发货全过程交付管理,客户、销售与订单,发货与交付跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02912,数字信息化组,我想做一个变压器产品项目生产全流程管理,研发与产品管理,研发阶段管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02913,WPS_1759812376的企业,的,无,无,,,,,,,weak,,missing_level_1|missing_level_2|very_short_text,yes,2
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02914,XGHong,我是施工单位的，现场的项目部，试用下这表格,工程与施工管理,施工现场管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02915,"A黄强(监控安防,网络工程)的企业",手动阀手动阀,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02916,张贤益的企业,成本管理,财务、合同与结算,成本核算管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02917,WPS_1728524722的企业,整个公司由销售到出运的流程,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02918,爷爷的鱼塘,现场项目管理,工程与施工管理,施工现场管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02919,浦江县四木日用品有限公司,1,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,114
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02920,时光微凉、的企业,工程进度跟踪，责任到人  在线标记及时同步信息,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02921,广东栩诚建设有限公司,建筑施工,工程与施工管理,工程进度管理,,,,,,,valid,,,yes,6
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02922,温州时川智能科技有限公司,汽配前期文件审批,协同办公与流程审批,审批流程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02923,中国人民财产保险股份有限公司天津市科创支公司,新就业形态人员职业伤害保障项目运营,服务、工单与运维,巡检管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02924,青海智云电子科技有限公司,11,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|very_short_text|no_chinese_text,yes,23
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02925,三根棒棒糖的企业,帮忙生成周期性催报押品重估动态更新表,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02926,极比克项目管理,视频组主管下发视频编辑任务，视频组员工领取任务，并且大家能看到任务的是否完成,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02927,不不不贝（企业）,备考计划,项目与任务管理,项目复盘与总结,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02928,戴金强的企业,工程进度甘特图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02929,临沂一家网络科技有限公司,项目成本、项目进度、项目存档,项目与任务管理,项目进度跟踪,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02930,苏州禾鼎艺装饰工程有限公司,工程项目明细清单,工程与施工管理,工程清单与签证管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02931,GreeningShew的企业,药物研发项目管理,研发与产品管理,研发项目管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02932,三峡旅游集团(旅游发展事业部市场营销中心),制定工作计划，督促执行情况,项目与任务管理,项目计划管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02933,小兔乖乖(武汉市)信息技术有限公司,制作一个产品表,研发与产品管理,产品开发管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02934,无锡惠山伟华,服装QC日常验货报告收集,质量、安全与合规,质量检查与检验,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02935,厦门多氪氪工程技术有限公司,工程项目待收款项,工程与施工管理,工程结算管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02936,刘述岩的企业,工程项目管理，包含材料、进度、质量、安全、成本等,质量、安全与合规,风险管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02937,1半俗半雅的企业,111,无,无,,,,,,,invalid,,invalid_literal|digits_only|missing_level_1|missing_level_2|no_chinese_text,yes,29
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02938,Zane的企业,任务倒排计划,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02939,河北爱意童玩具有限公司,生产，销售,客户、销售与订单,商机与销售过程管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02940,李顺刚的企业,施工进度计划网络图,项目与任务管理,甘特图与排期可视化,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02941,航海的企业,项目计划,项目与任务管理,项目计划管理,,,,,,,valid,,,yes,9
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02942,辽宁尚能能源科技有限公司,先看看  其他的,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02943,子曰的企业,11111,无,无,,,,,,,invalid,,digits_only|missing_level_1|missing_level_2|no_chinese_text,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02944,枫叶的企业,项目整合,项目与任务管理,任务分配与协同,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02945,Crystal1996的企业,生产车间,生产与制造管理,车间任务管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02946,中环置业招商运营中心,项目进度,项目与任务管理,项目进度跟踪,,,,,,,valid,,,yes,11
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02947,湖南鸿毅建设有限公司,项目前期规划,工程与施工管理,工程进度管理,,,,,,,valid,,,no,1
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02948,郭海站的企业,项目管理,项目与任务管理,项目台账管理,,,,,,,valid,,,yes,180
enterprise,WPS项目管理企业版需求聚类分析.md,enterprise-02949,林忠伟的企业,女士钱包生产进度数字化,无,无,,,,,,,weak,,missing_level_1|missing_level_2,no,1
